Electrode,x,y,z,Magnitude,Row_Mean
F3,0.7030697402741914,1.5321822505520133,1.7878221891642814,1.391199766106723,2.4029464573085995
FT9,-1.1726439994605222,-0.3541613205010668,0.7626570383774218,-0.039936100761533845,-0.5117332730142293
FC1,-1.2623009361201192,1.2368974283909848,0.06644987220904791,0.6522847115022123,-0.042759623898931176
C3,-1.2602004379043235,0.2513507376047379,0.3250304254315689,-0.16919352732083656,-0.46902675043776126
FC1,-0.6895770617655982,-1.382869700348032,-1.1419894000871151,0.7235676546068223,-1.9267936281228635
C3,-0.9263134763081832,-0.026148528699229807,1.3124258395745545,0.09892949120523091,0.16232029250146357
FC5,0.6166141819057155,0.2359227382053338,-0.9747226268451543,-1.3515866040102082,-0.03896309119671102
Fp1,1.1255070656141244,0.7877978476216565,-0.43329565126971065,-0.875368219723995,0.9301816455157869
T7,1.6979416061626467,-0.6655116722422101,0.34927732105344905,0.0393180768629179,0.9025165309928266
C3,-1.4054393383725718,1.00019609200691,-0.7357163265911558,0.9633321684153177,-0.7453361519311882
Fp1,-0.07743236248207189,-1.4229516193266423,-1.222151884232326,0.40662614074405445,-1.605036108113233
FC5,-0.9522249238656803,-1.643255184412571,0.018208382116121608,0.7476905052719638,-1.5662414422069255
Fz,-0.2774936558332494,0.6126774232932656,-1.0622651054922434,-0.8017182127053583,-0.4420783778299794
FC5,-1.257483463235491,1.5503588618638897,0.5746079517194784,1.22554947816493,0.44343367946075823
C3,0.14781985475873738,-1.3844788802950643,-1.6711766731263265,0.9999559121164847,-1.7019777385515655
TP9,-1.0412410377615975,-1.2008708105563384,1.3809643664311226,1.1472224057058549,-0.5619627747477297
C3,-1.0567900264009635,1.2973448303208959,-0.6392214957951265,0.6181069423674559,-0.2903168653466882
F3,0.08467413170590209,-0.46050701817283307,1.2406295216280945,-0.9813824104005271,0.5128152322549907
FT9,1.6591785787544455,-0.4376353011161078,-0.4808605101553203,-0.0921090597774089,0.5236467748724415
Fp1,-0.9502922087356435,-0.6275746909374913,-0.8582005285799097,-0.12194983635543714,-1.48288849178297
FC5,-0.9217402406595316,1.6416939760598825,-0.6867448690662005,0.9746317286956778,-0.029149149092438653
Fp1,-0.38555624545530987,1.3219729868328667,0.9557228373537481,-0.003826674803591183,1.0921811812530546
Fp1,-1.0710813133144161,-0.8888590098425829,0.7646013822428294,0.16964206129913487,-0.7599503168872318
Fp1,-1.4391583956849678,1.7301180491259727,-0.6786761247192725,1.8924852657725926,-0.3041278878671422
F7,-1.2778633775457426,-0.09099179437821991,-1.1326704043305973,0.6013907213109999,-1.538679833537608
Fp1,0.4235049241702553,-0.832645715707061,0.31726688422551197,-1.8376599071552968,-0.03166778375339641
FC5,1.6024080431309946,0.3917868907348517,1.5703101318094337,0.9446581201406633,2.1809495262098957
FT9,-0.808680920211457,-0.5598695443202513,1.6159822464606326,0.5973696858630065,0.10229880317715585
T7,0.8269417011079793,0.906943328878017,-0.5629994568479477,-1.0333436510393867,0.7325855360477856
FT9,0.19815388777112042,1.6496642470827245,-1.384535658105695,0.9529730755386199,0.28329323440290893
FC1,1.8847000538361278,-0.09272352491040727,-0.13569342704220483,0.15901526115865897,1.0740122882382879
Fp1,-0.22597628813977313,1.1142168486499922,0.1493902629853272,-1.1327283709399414,0.5982579739423928
Fz,0.37203418853719217,-1.3477111408138445,1.4042354556487278,0.3905502268755801,0.27143683222866316
FT9,-1.2326512922427804,-0.370112879072632,-1.675568915416601,1.3653376456405604,-1.9930253781736036
F7,1.5636063501272663,-1.0543739571812099,1.7966144954464371,1.6772322704646996,1.4385808846487727
Fp1,-0.7464957057302093,-1.638289746197007,1.5464462029177755,1.5741054286785816,-0.5329693427758755
TP9,-1.3602499972149953,1.277222088887348,-1.1928885280090187,1.607294785251718,-0.8222083716408317
Fp1,1.1962290868240346,0.4206942786179122,0.48705699378601786,-1.1412523101237397,1.3006941719976022
F7,1.075568192719679,-0.8364262390849411,-0.26849378789845074,-1.00553409488724,0.03979015499390087
FC5,-0.2682961327606937,0.14058068759599696,1.0735142744188766,-1.2428609142661011,0.5417915215873026
T7,0.9016516573663652,0.651664075172698,-0.7256872231340267,-1.0878506586642158,0.5347006449811792
Fp1,-0.7061954788017425,0.9358530921007341,-0.3173206161804269,-0.6868288770645309,-0.08890283075685976
TP9,0.1852441045353058,-1.2916953186720141,-0.5635961630877276,-0.6946143303621314,-0.9722659974360797
F3,0.7226541597225122,1.0093902758431825,0.7398519902907075,-0.877675245679757,1.4919264733857487
F7,0.30522123930884026,0.058955440209917435,1.4176906576245722,-0.7927914589676885,1.0638209672002223
FT9,0.859854543885209,-0.8842081166434774,1.785935592915186,0.7194127839562491,1.0811931018169154
FT9,-1.2019997639903701,0.8683211613470944,0.23298977400573564,0.11222827516325087,-0.12296247084415284
Fz,1.8914647916110479,-0.843171235822077,-1.1193993479772084,1.2380988916709854,0.05866228708099363
F7,-0.08052978952882436,0.4973793357891011,1.2267338771940588,-0.9041786855162659,0.9620961529932789
F7,-0.5634392612557504,-0.6693998593311383,0.6473248509886234,-1.0807562829478499,-0.37436603798077855
Fp1,1.4037235166828836,0.5222986025899361,-1.5337066164695283,0.7679044581484157,0.3054687249052169
F7,-0.13081824170106776,-1.2407790792804765,0.2016010243766182,-0.9470658822683128,-0.6950934471538547
TP9,-0.6255484008072554,-1.284668412360632,-0.6841580019198963,-0.0018051484736592753,-1.5588278530945314
FC5,0.3370582896488374,-0.989458323656461,-1.4613387856750757,0.1251676703480965,-1.224963683394298
FT9,0.3334202353399961,-0.31258957323086095,0.312266290463827,-2.86992329429236,0.21350007122798909
Fz,0.9762871865221052,0.6396974000117958,0.8021958524788726,-0.9979162823397192,1.4737589231983672
FT9,1.1974983553636607,-1.7692971414365048,0.27173691431358454,0.7183603826854137,-0.11308846859411012
F3,-0.2765142330768834,1.7088423741714687,-1.4713169597869227,1.3169896479365797,-0.03724066395704009
C3,-0.4652197876910264,0.2095125536612427,-1.5455206713558174,0.0542466516712483,-1.0836556814642038
C3,1.764936476108865,-0.7887912991795626,-0.7415896837970503,0.5798779493765437,0.23164019591271792
F3,0.6456969852815828,0.3438534925344274,0.6373692983732216,-2.0035816224281664,0.9909127527602144
Fp1,-0.6270384986772791,0.30252131323055564,-0.7968659495129068,-0.9930813164026693,-0.6925636029190857
Fz,1.5891319669571096,0.5839257907868043,-0.3043264894219521,-0.24514601037566097,1.1833383683920886
C3,-1.3334345619825345,-0.1912404010904889,-0.8988236173456937,0.45694708660156136,-1.4957882834918415
TP9,0.9480201246395442,-0.24406776151850498,-0.3537767922763793,-1.8178174215384608,0.25626473265743943
Fp1,-1.0308826445262957,-0.8897262123611859,0.711059312283097,0.05085257377742968,-0.7661656437543765
Fz,1.8137732372221274,0.09411328846358627,-1.1750459031381513,0.8099249574872714,0.5273871194168533
C3,-0.10488208956160638,1.4105825838281332,1.6859266903299648,0.990802861695311,1.753530092127872
TP9,-0.9750949079295718,-0.21570912487038973,-0.3381079795795831,-0.7903155192722351,-0.9507941461724867
F7,-0.8042054209197089,-1.631596465923103,-0.28937455673177803,0.5775171841002942,-1.6453148482073479
Fz,-0.40383244729606904,1.8158150410274931,0.19534886854816877,0.44815671925590644,0.9238838501786413
Fz,-0.6671643197954953,1.5347186828252881,0.482713671548616,0.2808286501260441,0.758676257045615
FC5,-0.7443254892627139,0.14176561576298505,-1.4236022957663967,0.14994515029686126,-1.2307644046381403
FC5,1.7689388839847606,1.35077428293426,-0.7077294880651666,1.1747395177979802,1.5124647767033323
T7,-1.3013779816194724,1.733939302452124,-0.7160884994953696,1.6989931180290443,-0.23554138938309016
F7,-0.05417659834391824,-0.7021581933571373,1.8388484232244577,0.45889879594508576,0.6333659956867684
