Electrode,x,y,z,Magnitude,Row_Mean
FT9,-0.8051345128265989,0.14464235216949825,0.3292254619898304,-1.7503433863674112,-0.18946351060893216
Fp1,-1.4262929409250686,-1.7725723003017608,0.41978145035338527,1.2102545953557375,-1.5527664720214833
F7,1.50293920518883,-0.224525227271709,-0.5578167853844147,-0.1271395733810816,0.4107246475121168
Fz,0.2427243678345723,-1.201095514434118,0.04305041402411977,-1.3286396546315469,-0.5051831473935945
FC5,0.9590091084300688,0.2276425134310927,-1.076379288180729,-0.39853072030464276,0.06378089338786032
Fp1,0.4585014433839062,-1.149622452203692,-1.5376010139390768,0.5445455364486871,-1.2413662297476034
TP9,-0.042139587827753774,-0.33065398208166286,-0.6847109909688331,-2.137885996993784,-0.5912261691776405
T7,0.47133371051486606,1.0813869340903917,0.13221405784047421,-0.8868354216624514,0.9400244485835724
F3,0.1710383046494451,1.3132112046744455,0.40951168875244814,-0.4411802905877039,1.0546883789629655
TP9,-0.2328085669780565,-1.7165996777712162,1.1034466838998336,0.5641675110103438,-0.4647855783943381
F3,-0.4573829888342864,-0.7577388608350668,0.6873409470569595,-1.4852704362827314,-0.29296527938526423
Fp1,1.1696753079363427,-1.0796190474464336,-0.27969136662318467,-0.3159174257268869,-0.09571288099538335
TP9,0.978026587557379,0.8188846824279371,0.8578778702226771,-0.19432445024856607,1.4873226264253705
T7,0.14322447124214127,0.39267785459838533,1.1780946016827685,-0.9216702590588312,0.9593896852580591
Fz,-0.3626304856413927,0.48651796599451697,-0.1377537026068136,-2.1674279091314004,-0.012003018847711315
FC5,1.6605115312379082,0.3371177585159446,-0.817113268851949,0.5595258174163965,0.6657871980465009
FC5,0.5830453195387402,-1.5526048131749701,1.5862528984697042,1.160962983859792,0.3573669936361412
C3,-0.0573980587126652,1.561998431616686,1.5238792276836832,1.291140217440317,1.688781390780006
TP9,1.1352991988057433,-0.4987244415365454,1.2656578259304025,0.11514095526910745,1.0738401104476012
F3,1.3503042492784754,-0.9150936920924256,-0.27419334144674873,-0.18828659206959136,0.10057139658452594
C3,-1.4434961274979508,-1.1086580645108057,-1.5780560091487237,1.5786014906088104,-2.3146528412405663
C3,1.283535882033913,-0.7398474627541212,0.3970228137617484,-0.45970283791571004,0.5365593348073326
F3,0.9076482722395129,0.7318704730906178,0.4118226679510203,-0.8492930066821447,1.1491679813651479
Fz,1.3894170646520059,-0.6954567939960005,-1.4419197038489204,0.9633118180752024,-0.4104300943865139
TP9,-1.0825907018204945,0.8331110354638025,-0.7051272581717302,-0.13680001786649965,-0.5442253160268914
Fz,-0.9518612524545306,-1.5427067531328054,-0.6120158798928342,0.3118223995049591,-1.736202141323857
Fz,-0.3002119169133132,-0.1078537189851795,0.2809685800236108,-2.9062169199436525,-0.07166440398481976
FC1,-0.2292135047043695,-1.2796775507972815,1.0419387044308945,-0.2904739921583229,-0.2548735117480699
T7,-1.4053683456068762,1.4932964037395997,-0.8678434410846643,1.448259871481754,-0.45139804829059005
TP9,0.5981336253066765,0.7339492052451698,-0.8717393749709005,-0.6965237980281925,0.2557762844195947
C3,-1.6008946208394832,0.8079117228863485,-0.3954028963636523,0.5147028173639545,-0.6769822966536577
F3,-1.1123857075495431,-0.4937695171131262,0.15873652369517313,-1.1151119503871523,-0.8126226675290268
Fz,-1.3618174057634338,1.214502670133043,-0.5043015833778431,0.6834897544331219,-0.37758951043740324
F7,-1.2711097016806188,1.3799736919515155,0.9170354793045619,1.0915190527691956,0.5625444253726136
Fz,0.5807062276594799,0.7944243776530535,-1.2386544886803428,-0.03996469987481021,0.07370683864006228
FC5,-1.082187614346048,-1.0754203958047244,1.6388420765443177,1.110074577090364,-0.2881362903718872
FT9,0.6582284683306386,-0.7911715945188926,0.008999892684306732,-1.6900599110131675,-0.06240304365720473
Fz,0.13003535299830926,1.2942762824851102,1.3108534207370437,0.5278432209631841,1.5265604675850526
Fp1,-1.0658927148906256,-1.697714528721104,-0.5924517424920749,0.7081263585871843,-1.8755687307936904
F7,-0.0832080512198331,1.4470023790950963,-1.0950918253733695,0.5423795711990146,0.14158157737751867
C3,-1.1897948789809536,-1.0909996605990686,0.6344860768344218,-0.058869746778941315,-0.9207928397276219
TP9,0.0693646771248067,0.9833540849915542,1.325712722748695,0.060969275464713486,1.328174808986454
FC5,1.4001175227310185,1.2224205154799161,-0.7461374453738706,0.9257226648319519,1.0497662829934966
Fz,-0.06108736604997214,0.5384952129297237,-1.392577901354232,-0.2657498630643062,-0.5167683394274885
F3,-1.1618826300738627,-1.539107590599172,0.31345816655255604,0.3881183351235109,-1.333674201276363
Fp1,1.0991091095314007,-1.2893448726804848,1.692185375993521,1.4399389898999617,0.8540423267418298
Fz,1.4964660802256278,1.4659356925997065,-1.6093522971193672,2.371111789543525,0.7550943117259706
C3,0.2835056048434257,-0.5515062926096754,-0.8916454225848701,-1.4351749982747355,-0.6460352777023438
