Electrode,x,y,z,Magnitude,Row_Mean
FC5,0.12118552900875186,-0.6515292428716376,-1.354466253410206,-0.3052014010735586,-1.0108033862349926
TP9,-1.357681957523748,1.1218605307964502,-0.6835708574625756,0.12899628527070672,-0.47790082235143155
F7,-1.1561187410246216,0.8788024165967087,0.15183507681427597,-0.6965646249464869,-0.06664023178861833
F7,-0.5599872249130673,-1.3359044903724397,-1.0192833797071956,0.39131568602537187,-1.604602618362062
FT9,-1.4016668645176014,0.2605179340105548,0.6850784609083334,-0.33704986748377425,-0.27615436973734214
FC1,0.5234562349692126,0.37308071912099766,0.49741889074568146,-1.675053180993773,0.7642737730937791
TP9,-0.02641814389062555,-1.00973140813034,-1.580842832716366,0.45851801596610525,-1.4150907515026745
Fz,0.5657428709489232,-0.09165758135388047,-1.45480785643649,-0.2994834334064205,-0.4970199441222734
FT9,0.8001103159962787,-0.3765959957835553,-1.4185663216697848,0.027926056801099976,-0.5091380043797638
T7,0.2564479592663769,-0.4212122253917568,-1.168824652459674,-0.7893688417134207,-0.7073661965624226
Fp1,-1.3178518685071425,-1.418839685269402,-0.12869496708033595,0.7708173900705529,-1.609061905946896
Fp1,-1.4467369795132639,-1.2754992144393973,0.0034371209547148355,0.7100796468001693,-1.530470124785281
C3,-0.12009808243617126,-0.3575164065002095,1.4452020157294343,-0.3173363008242348,0.4855490371969052
Fp1,0.1914795642199834,0.16715106291943707,1.0356956925650522,-1.2179149937808211,0.7434345009731557
FC5,-0.6382675229825489,0.14682762086060902,-1.1799249822727742,-0.9137776381756232,-0.8898581528661276
F7,-0.7031455562605661,0.9708636717054959,-1.1075546197723591,-0.43706377783153855,-0.42003780985680367
Fz,0.996058115447052,-1.2181946252733535,1.0010186506776781,0.7760002624959784,0.38730654848307616
FC1,0.9845801358260484,1.1804469403174818,0.16427283283038693,-0.2835485404129058,1.3061865052359336
C3,1.4526972472442934,1.4613185709640266,-0.37315921453347883,0.8375398273892616,1.4460407902739763
FC1,-0.6339066061734948,-1.4255389825176645,-0.9395866587265895,0.5168221035007564,-1.6551173498347087
TP9,1.0854534125968252,-1.095940536923377,0.5158828649374735,0.34423230064241045,0.2529832956572995
Fz,-1.4580892169765083,1.6996893783274714,0.16276147484871906,0.9007304392225175,0.23691597333612396
Fp1,-1.6632718076334014,-0.12812564780551366,-1.4592038529248679,0.8815408531168185,-1.7642743573090935
F7,-1.1989348812068223,0.2698590877948131,-1.3749487937181823,0.054228673813173554,-1.2349007593280796
FT9,-0.20196004598895662,-0.3382467268798598,1.2539953002513304,-0.6625299547334919,0.35081731737871336
