Electrode,x,y,z,Magnitude,Row_Mean
F3,-1.0902286564502128,0.31932803645802266,-0.09792709099244558,-0.8140936911204084,-0.513123868084105
C3,0.5661800988788962,-1.030497254595674,-0.06381436014340992,-1.155223279064711,-0.3612355567652867
FC5,-0.06961320727709955,1.5788203387923019,-1.2699724752956043,1.0193367456603537,0.21283420495610242
FC5,-0.5361753108661362,1.4122086445736692,1.6056200144026478,1.1901195340272943,1.5548050512132614
F3,-1.4956109935504631,-0.8307873742905748,-1.0862911709340106,0.8568040186930231,-2.097143849392923
Fp1,0.3209021025498531,1.1497224499818857,-1.3369056992631212,0.4356911322162898,0.13185287289555522
T7,0.20061097886053555,1.309999363847271,0.5379590347698368,-0.2895097895935337,1.291946802016654
Fp1,1.7651728872930996,-0.43099990669405125,-0.37425321322276467,0.0854191207824824,0.5654052567088209
FT9,0.9649957501802704,-1.5800217631909392,-0.8738471089441453,0.6657570674160609,-0.9626342881118045
T7,-1.4236844242611517,-1.4681888036940947,1.6478472556728072,1.8903618415631223,-0.8183417155196167
Fz,-0.47934619498103814,-0.8347781823885942,1.1860544363150092,-0.39562562549743796,-0.11523110392948252
FC5,-0.11181461041548744,1.0506858868288396,-0.6246054772763924,-0.590803961553934,0.2348234348801049
F3,0.7327111204479282,-1.572857235957329,-0.49855829671319274,0.19098510057017945,-0.8726465481334768
C3,-1.3780403513285817,1.422124551450939,-0.20980281908512302,0.9997642133115517,-0.042382134985575685
Fp1,-1.455766111211232,0.9917304629840314,-0.9713359733011049,0.9845249027545614,-0.8262786021318711
FC5,-0.5644017817818582,1.0174258299453425,0.7942349027183172,-0.3290250969004478,0.7938711961710772
FT9,1.7636671130935695,0.5259427185130775,0.9305277807530414,0.5232839437706699,1.9687443895559178
Fz,-0.18762128303786385,-1.3543361565057874,-1.3739359570754466,0.5858679943895954,-1.8163130088641188
Fz,1.8535400150276673,1.4311687276401295,1.1394226525158977,1.7722621291034641,2.73386749096974
