Electrode,x,y,z,Magnitude,Row_Mean
Fp1,-0.6849342128686654,-1.1892524082455367,-1.611538764841712,0.7790760969269837,-1.9331186051315965
F7,-0.126779635659919,-0.8162102240002569,1.049497848378931,-0.9321745677873445,0.08384082725800066
Fp1,1.403409767065993,-0.6888079186098371,0.3254761740530759,-0.15292580863804087,0.6629432741280332
Fz,-0.25867835730748373,-1.077842688124573,1.2546842473217703,-0.18530109200292885,-0.01733115539340175
FC1,1.1669354509801875,1.1855908464203224,-0.9571907620150194,0.6108652710953375,0.7843452050313863
T7,0.3564359526492116,0.8024659041365623,0.011173831732700933,-1.764840551651919,0.6394755405095727
TP9,-1.0537995136295921,-1.6142630393373198,-1.0604139206978498,0.9386253564625816,-2.0683922199308826
FC1,-0.8205062480997517,1.263352897413768,-0.5322324907781206,-0.10485257917034979,-0.12871011006250793
Fp1,1.0102831300959263,-0.6967364185317108,-0.8728814744940676,-0.5140755478984868,-0.24664475837116348
Fp1,-0.5990542560351579,0.9907543363816365,0.07474711751314754,-1.0653936789479592,0.20075460927967517
FT9,0.7210224506137602,-0.487179916602305,-0.4681722474999546,-1.7178182103869208,-0.08424375540658177
F7,-1.3579113234503712,0.3335730445153297,1.0530189978553746,0.4411804987167138,-0.050920610764969884
Fz,-1.1878468126811963,-1.9261664600902133,-1.5978186991788594,2.2247213157439374,-2.612200416206417
TP9,-1.5273278943104642,0.17533277979982148,0.033885152234368575,-0.011428212101746554,-0.8048392914376417
C3,-1.1798227872250406,1.0505941470820557,0.43668001665286077,0.12970612390064287,0.08623825576064681
C3,0.08594132120424995,-0.42157260996487933,1.0396442832216302,-1.3152372105147638,0.41218031996827836
FC1,-1.3023206788675226,-1.0964638508083122,-1.1949408959251018,0.8520978274695483,-2.021800765109921
FC5,0.5184847104687423,-0.6106171610506825,1.4922826749391678,-0.007766560951245563,0.8255907071939158
FC1,1.080865898397283,1.5831847048043703,-0.6561825158154339,0.8118892115949795,1.108892934668583
F3,0.8570243449592858,-0.9027711741078307,1.4999020307776494,0.5508621731200125,0.8800051376178684
F3,0.9116800039958203,0.24223084379738946,0.495948427195593,-1.264125180830227,0.9503072763318139
Fp1,-1.5999607328521275,-0.05899148620984751,-1.333680713361805,1.1154150841465496,-1.7352818391935572
Fz,-1.1396713293855851,0.8564703268116681,0.5548817583096691,-0.10292033505723167,0.07486976275423012
T7,1.318149783074543,-1.4343407105179955,-0.9660698341154411,0.9225605098084825,-0.4998746585255969
Fz,0.3322613951602156,0.7168997295530242,-1.4594923417437198,-0.07722851549664135,-0.24176701084495164
FC5,-1.3131112297563918,1.2393705062670235,-1.5376195050745662,1.6994810921969163,-0.9984592391716471
F3,-0.4189318118582718,0.7326282572404181,-0.27948274398964196,-1.7067273724133603,-0.02424296381098894
F3,0.7902738661248256,1.6663336864033502,1.0043339531413356,0.9914885533480239,1.9063202536974557
F3,-1.436754508520591,1.3316132469245183,-0.8908458048001515,1.251201385517135,-0.6628308285702462
Fz,1.396922275281907,-0.44258163132668,-0.9753645459839794,0.21293629944748618,0.06070955119079266
Fp1,0.7521507623754828,-1.4620551343848307,0.02537096574483423,-0.4392390330928474,-0.2994617708370394
F3,-0.6806762975388455,0.33845237912018145,0.034815603356193485,-1.9003772475881535,-0.21155893331385645
TP9,1.3310068912048885,0.2595672243556614,0.5675678105547114,-0.2834499130332105,1.250740678217844
T7,0.9456124635060553,0.35817512683176245,-0.25631853819588263,-1.342420318334495,0.6107988074705256
F7,1.1882033358642803,1.2657159094310544,0.880189665540592,0.7379927871015365,1.8659713682459458
FC5,-0.996342996365575,-1.5049495417798617,0.933359979802794,0.6310880318858514,-0.862398929974275
FC5,1.4828544247278639,0.2393833584582859,-1.150219134062776,0.6073985590157337,0.37106421998406247
FT9,1.5381964096675584,-1.8376694196107557,0.34264938485625335,1.476040935614386,0.1526219127194798
Fz,-1.1065723256949591,-1.3460503981705694,0.04166452191367924,-0.014577221261649143,-1.3437877105541427
Fz,0.9767489635657591,0.8981446810969911,-0.05736986486074161,-0.6898600499190461,1.0229973684865554
FC1,-0.36365276444816097,0.4224159457042302,-0.09138494856081521,-2.399590431271859,-0.04817618445438027
Fz,-1.3492767748988543,0.23677218816624182,0.5947935508470078,-0.13370939056839312,-0.35247978767963145
Fz,-1.5003096844850303,0.28578783410300934,-1.6702830104646822,1.5019709654759577,-1.6834167665918225
Fz,-0.14139151961815963,1.6783338340452503,0.9790296670699424,0.6168847214966827,1.3400259630635931
Fp1,0.7683242334393944,-0.1459307025180169,1.2547713971730474,-0.39264915757687713,1.0855584129815747
T7,-1.2043999838271575,-1.1924406510335457,1.489551764256439,1.3058797772227604,-0.5128251887173889
FC1,-0.7524513976121212,-0.8916360036465814,1.1556921997816285,-0.13869527285758712,-0.2712587841086198
Fz,-0.44667696614159014,1.3099243874570905,-1.6727210286689234,1.0979954307194526,-0.5177551701374601
FC5,0.7928459708894435,-1.1243862631033035,-0.7930481719250604,-0.48446957815349156,-0.5559578907783206
TP9,1.5386809301140767,1.3194425569268742,-1.6729831482653674,2.2496048344963904,0.6770668216402952
F3,1.4300730877292247,1.3105242698436554,0.07867503908344321,0.741020709320731,1.5863756696964744
Fp1,1.0971757813515972,0.5302552950997157,-0.3577956750830956,-0.8065623916834015,0.7349000567410872
T7,-0.3868589922837963,0.4560537030691281,0.7794691580160645,-1.4434759983594447,0.4422568401902309
FC1,0.1042820096854422,-1.1767818914954,0.7463530184309738,-0.9467030666248185,-0.13563726756880365
F7,-0.8566662018933052,-0.10063238105377637,1.6808833983386828,0.6152266744758004,0.37342102095846524
FC1,-0.8083499248481377,-1.422483921954962,1.5542338817092454,1.1771196008305536,-0.3595692849132035
