Electrode,x,y,z,Magnitude,Row_Mean
TP9,0.023455515479171678,-1.0629709912400263,-1.50908676155021,0.2393586740536027,-1.246941942481517
T7,0.8226919036392775,0.6057476987466451,-0.8575021417926374,-1.0103956725365035,0.30171689771392307
TP9,-1.0955107662845796,0.4495981862678356,-0.18505984128178837,-1.1136655345006479,-0.41382236067953077
T7,-1.004064163502195,-1.2984555268069482,-1.4775840889001994,1.1536779607482839,-1.8645792625042843
Fp1,0.7282266270934835,0.6894419937841039,0.8176166086528132,-0.8448283716661292,1.1037925768134147
Fz,1.3654171943257305,0.5906312563837132,-1.0280325286622893,0.12386422682798104,0.48404964550617396
Fp1,0.053270920145997866,-1.4186301399680945,-0.9311817781470667,0.042686620938721345,-1.131082042117945
C3,-0.8905833476435039,-1.3091037074199974,-1.1372173205036598,0.6057092062538754,-1.6489050152758253
Fz,-1.07657318834827,-1.5270340156785238,0.18869797218256237,0.6489219217708513,-1.2117884829774053
C3,-0.3755631364336287,-0.9692159109943992,-0.6153830913798325,-1.063243837492395,-0.969271696783783
F7,1.626545182035212,-0.5445172255096279,0.39307894413221517,0.29248854655947193,0.7329274044315641
F7,0.8792564835354528,-1.3854703674014164,1.315109420528974,1.1607465264478587,0.3826012133667879
F3,1.4992175551099154,1.5405211765597662,-0.015016901634076957,1.0337940304652842,1.5141624496696708
T7,-0.33018308212497083,-1.5722410910537825,1.5516394420745048,1.47825264923007,-0.20305455179076776
F7,-0.5908915160570811,1.2316516813911933,-0.20461502736725426,-0.776681607092752,0.2205143772706149
T7,0.808774670300154,-0.7926960724394113,-0.7492329314978727,-0.7855730771164923,-0.3518183316480942
FT9,-1.591972168979595,0.07882385499658268,-1.148209772743799,0.5667083266910635,-1.312353614979123
F3,-0.9256156534313404,1.2308260040140824,1.0422618298420518,0.4663767986545587,0.6534345367966146
T7,-1.5390963956122623,-0.6344651393266564,-1.2346518960169195,0.85197877782396,-1.683926945268419
F7,1.3553533825075128,-0.15733268913117898,-1.3189257933664644,0.332149415833116,-0.034976445496189064
FC5,1.186623449526522,-0.3286328448525279,0.8973840565981374,-0.23085212802518162,0.8633752937876383
F7,1.2420815265284697,0.4696444717798344,0.9082008952435638,-0.09887724785941887,1.2952683508302598
FC1,0.17895645649465325,0.6513697888144209,0.025148515222061876,-2.402858937826394,0.4273154663553852
F3,-1.2049179055507795,1.108600149002809,-1.551539398870988,1.1162860324192658,-0.7982082388540187
T7,1.0371334223122666,0.2794869792803126,1.262425161422451,0.03518749977560614,1.2682798115032206
FC5,1.297354464170431,0.7798747021111003,1.2638221503467741,0.7261898550070114,1.6494463678478135
C3,0.23772064531227394,1.5268690640287232,-0.603179650084168,-0.21690235593953502,0.5913031417419038
Fp1,-0.4841978250202325,-0.4321706886488167,-0.7980125033564285,-1.6021276766579267,-0.843443499869982
T7,0.7279051869750275,0.31313865331787877,0.07808027824402525,-2.0545435702343298,0.5590553445462169
Fz,0.41426087654640675,-1.1949679421806387,0.5371697373610332,-0.5044127949605062,-0.13040779744419037
